SPC1,SPC2,SPC3,SPC4,SPC5,SPC6,SPC7,SPC8,SPC9,SPC10,SPC11,SPC12,SPC13,SPC14,SPC15,SPC16,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined
-1.3674002405077246,-0.8514143233753114,-1.4176362957966722,-0.5104509844699773,-0.14664737887373097,-0.34537360390676836,0.2491985267516711,-0.45877541427180857,-0.48861928644690966,-1.6298264639303357,-0.715568001551098,-0.007262194635462633,-1.0016291793608443,-0.7294914090919804,-0.2706677966583419,0.5357641553281907,4,1,1,1,1,1,1,2,1,1,2
-1.5849483232852142,-0.585922038074922,-1.4389423298632045,0.32928769782817485,-0.20472859646483968,-0.9611401332569937,0.02255302907830081,1.1088962660755948,-0.3328986353062547,-1.1151748881728325,-0.6224119544118639,0.6873813924730522,-0.1464159153833952,0.06538442079153539,-0.8997209765656543,0.2039057757821679,0,1,1,1,1,1,2,2,1,1,4
-1.1652031080719067,-0.8868122940786651,-0.1863508140699768,0.8344246157893195,1.5912162685278959,3.4777188964390353,-2.5958525710561986,-0.6015698783240313,2.3714745890337348,-0.9916040964521888,0.3774841302340126,-0.2516318907553574,1.571486840021108,-0.41696647309435636,-0.5707315803398908,1.2122532427261636,2,1,1,1,1,1,2,2,1,1,3
-1.0360218579585332,-0.7603618892657789,-0.5685953237195068,0.020999174099358305,-1.4648677238018568,0.4266428094064096,-1.452801385207518,0.31631860876227286,1.0363724438593755,-0.6534823549710992,-1.0579780747150445,1.4209923606207668,-1.6975757024342708,-0.7022003786534473,-0.4999328906778363,-0.28246496185786163,1,1,1,3,2,1,2,3,1,2,3
-0.4582933421107598,0.19240056114300058,0.3567185168543133,-0.33204785209090154,1.3047838745877112,1.225294416285402,-2.8183946957303525,0.07582340787550054,2.230274219365064,-1.7410826222406242,-0.5189408163612231,5.30998146102626,0.8044183694157622,1.4156485208606704,-0.42287234963825104,-0.2610128232574348,0,1,1,1,1,1,2,2,1,1,2
-1.3153128486887846,-1.200047027257468,-1.5146695425570955,-0.04938450128797386,-0.046420966130031216,0.3838939046164189,3.786087757902442,-0.2775965854195911,-1.100012194300993,-1.413547524153821,-0.241113973077648,-0.7699759896902423,-0.09985574429546162,-0.4596343895233843,-1.025214443812922,-0.18997996974097894,2,2,2,1,1,1,1,1,1,2,1
-1.305478355699853,-0.46875957168069415,-1.4690570466072925,-0.8583115190296774,-0.13177151416659671,0.9229099879835622,4.0226118996981395,-0.3048973880961986,-0.053418021898562394,-1.1534154497464504,-0.7077261818448393,-0.07813235904669201,0.4621255609927237,-0.9261013861838951,1.2760582912795273,-1.8208028270444994,4,1,1,3,1,2,1,3,1,3,3
-1.258856379577637,0.019366737265012104,-1.5198673088211632,2.5477392050532544,0.016521331381206206,-0.74646923772147,3.951613587464068,-0.5652607676900839,-0.5823251743270588,2.5178685786623216,1.1931369253237054,-0.8034853748123588,4.2727666126655075,-0.3665157746826314,0.1493050392521973,1.0772568066584594,1,1,1,2,1,1,1,2,1,1,2
-1.4187893213420462,-0.7979361612519871,-1.4989173997585479,0.2928617105114597,-0.09297771513379685,-0.9560905017023685,4.245232866279365,-0.5155087494597438,0.18733630946781415,-0.6594700046149357,0.8267257082819521,-0.12713563350812543,-0.13126014890645318,0.16593954625325621,2.6300931542680024,2.78063853979214,2,1,1,2,1,2,1,2,1,2,3
-1.282252354426249,-1.0200222132860661,-1.3680954118413375,0.39160043290462904,0.036213934061026264,0.28308741325259584,4.113039939053043,-0.4287044167502369,-0.7722968547740451,-0.7346232350004372,-0.863897115515006,-0.2530592897880493,1.0777240378374788,-0.48454539889799947,-0.4790211339555617,-0.4299184936790262,5,1,1,3,2,2,1,3,1,3,2
-1.3656109545317994,-0.8917801842737876,-1.417314650526972,1.0488010423719798,0.09768282010317417,0.05944799719994358,3.981547876173012,-0.6738471657852263,-0.726801514771284,-0.6834030945002407,1.455368208896799,-0.7770086002668115,-0.35084455339185244,-0.6241797035168043,0.8364701975727062,-0.21149998542308637,1,1,1,3,1,2,1,2,1,2,3
-1.3894543438732128,-1.467665088730258,-1.5355392891178443,-0.012537968611522477,0.1115920303800873,0.9594364764204586,3.110034437026454,-0.7566062850445933,-0.6849254977563047,-1.7883672900250833,0.15304106493223552,-0.56956089112812,1.2647320754807176,0.7668364769590665,-0.44607078232184905,1.1443720985040025,0,1,1,1,1,1,1,1,1,1,1
-1.266858228443667,-2.1327410959374022,-1.5393788789243532,0.47365395097054247,-0.10273728031209518,-0.29742274914033456,3.5500208896654373,-0.42177640896208834,-0.6473569638665868,-0.5274875976210497,-0.7157255880457609,-0.3721878700768718,-1.291631279677685,-0.7501917324286279,-0.7207353045482687,0.0012969576519467644,5,1,1,3,1,4,1,4,1,3,4
-1.3935296756813336,-1.4124206965787092,-1.4793873657327743,0.6307722084235305,0.1339749288267038,-0.4911192408614373,3.4335447997995194,-0.6516075831533614,-0.7063764868166457,-0.5113974393528519,0.19195271847985898,-0.8169696748077677,1.1264104307840261,-0.127476464477257,-0.29684477177950563,0.9541054129954483,1,1,1,1,1,1,1,1,1,1,2
-1.4579104076548484,-0.05930155601214838,-1.2717343947247082,3.68875779131022,0.17972834087245532,-0.8463653445752817,4.35744200321268,-0.6253524641158944,-0.519698921567308,2.275167716341613,0.47242831560269877,-0.8427038377699411,-0.24032379206229046,0.8554682116423795,0.6986106272231482,-1.8710514744319429,2,1,1,3,1,3,1,3,1,2,3
-1.2740346389296273,-0.630381142489089,-1.4177586653608483,0.07233533291975776,-0.19382691995645945,-0.5227696101927829,4.212455948427238,-0.5134510405205179,-0.692450976826133,3.625583257061475,0.08611315434644928,0.896241228840056,-0.9290582578807066,-0.808480536529424,0.11263456640264298,1.1956915492483609,4,1,1,4,1,3,1,4,1,4,4
-1.388517559304823,-1.4413023900764506,-1.511750450774954,-0.13072546209175626,-0.14475114796004027,-0.5807123669455911,3.6471300350964095,-0.17324620964703275,-0.7069891118905467,-1.133266791002536,0.08299258550616179,3.9154040670505528,2.6495375242656753,-0.23203713702218837,-0.506186283568358,0.6589304512014166,1,1,1,3,1,3,2,3,1,2,2
-1.5266641743808123,1.2245862281139326,-1.569446391261037,-0.260174265573727,-0.1208805405897459,0.636591536775104,-2.6588811312636382,-0.34111710120474076,-0.8586323163634714,-1.2771328952747762,-0.34482851029975026,-0.08983142759031115,0.3838178241166934,-0.25666296008482603,-0.7342052226118833,-0.5571001899126786,3,1,1,1,1,1,1,2,1,2,2
-1.5095956565616873,0.23319463887219177,-1.5248010935388647,0.05469213691285524,-0.029347460816598187,0.39829568115878466,-2.414684136872126,-0.5505104843163833,-1.2119919595346236,-0.20005760170411274,-0.48169091043524903,0.455669634852653,-0.13698051350025284,0.4296758484088177,-0.21893293716191478,-0.9975935483739252,4,2,1,1,2,2,1,3,1,2,2
-1.4686332962880226,0.5647955382379278,-1.5121553067829245,1.031745267516172,-0.10648675058189427,0.442380660971343,-2.1628966412027397,-0.6035060578649577,-1.0921652640214645,0.6301984349507214,-0.976594254284946,-0.2303095651993019,-1.3652547292718915,-0.7646101451297453,0.20509293278925383,-1.6374139391076674,3,1,1,1,1,2,1,2,1,2,3
-1.3975129737092367,1.1653419671994902,-1.5790987428127654,0.21530219454931368,-0.11409036965709152,1.3066137332129857,-1.723066430189665,0.33804283858493833,-0.7779941495074868,-1.5373523025725995,-0.29143605223076335,1.0750494104590798,3.180346090717031,0.8045241523282913,-0.8013150063655361,-0.5449853368063031,4,1,1,1,1,2,1,2,1,2,2
-1.4592447767540777,1.1535654598973428,-1.5685798428585447,-0.5677189928533976,-0.08971062030993494,1.2750875062919211,-1.1655215378425365,-0.4203181914583351,-0.8405126328034317,-1.1506602728106312,-0.8236219076524383,0.5724858285253915,-1.2232883889435586,-1.1369727236267424,-0.7848753891838058,0.14720748512112145,1,1,1,2,1,2,1,3,1,3,3
-1.442073829769945,1.4164931256377171,-1.514829896783287,-0.9624875153192696,-0.10606386542735954,0.9588610885348388,-0.7659034728152095,-0.8166960153256531,-0.7875569727437531,-1.4096645395020209,-0.5999689798223804,-0.1755160186487646,-1.4628296353467913,-1.0658615807860223,-0.4350714336008746,0.7702242507673489,4,1,1,1,1,2,1,2,1,1,3
-1.5469791541873543,1.9997657775165305,-1.5327557188892702,-1.8661941595134186,-0.12428287744255369,-0.7774189106359828,-2.8826672344894986,0.32322575581199936,-1.146357064396438,-1.6258637600191639,0.13386875767562226,-0.04995731429350157,1.4633494295228109,-0.8137594873295618,0.1253331627021317,-0.4393323858648592,4,1,1,1,1,2,1,2,1,2,2
-1.5684879241630285,0.6219461931305208,-1.5419892477612565,0.12911659877824347,-0.11917599472644712,0.4023562370054372,-3.062707531882691,-0.16874784123403289,-0.7725000280957146,-0.4266396668254649,-1.141915179762182,1.0029042317908976,0.3561220607579175,-0.2513283355868363,2.1200725574273576,1.6430937167633852,1,1,1,1,1,3,1,3,1,3,3
-1.5235137661913347,1.0498085353085291,-1.5151702082104523,0.4686217693671047,-0.13154260247376698,0.38046290421292,-2.870942413421328,-0.5774756055965109,-0.909197437055703,-0.5449209799865204,1.426057187715579,0.843202239155982,2.4676747381933124,0.31993070765472276,-0.35668171915849134,-0.870564367122451,3,1,1,1,1,2,1,3,1,2,3
-1.6470288831929831,1.660357498400114,-1.6549926634774461,-0.7012933323927025,-0.16637123414629962,-0.2172976912091346,-0.0059429781777254635,8.67317745197361,0.6529255812562471,-1.5905742750934713,0.5746951747141618,2.1192706392179983,1.8668433611691473,2.4266805598711096,-0.25107427181516334,0.359338282217202,3,1,1,1,1,2,1,2,1,1,2
-1.6155606880567792,1.316672007902665,-1.5423062780099352,0.1167297251633572,-0.16660684049444627,1.9075187024743796,0.3772024108750153,1.3514652485533156,-0.14536347380911996,-0.3787241534994495,0.016526672737961857,3.01195159123723,-0.19843625578486,-0.41330864073511403,-0.7447229170024954,0.7872436443511429,2,1,1,1,1,3,1,2,1,3,3
-1.4319013893108021,0.3417180157501945,-1.5819028778113116,-0.5649988528262995,-0.16782622842226655,1.3469382146447804,2.006703285604457,-0.06844129135525782,1.2472843313776745,-0.9233163936246378,1.9584177015969921,4.248179426652601,1.0828757391010222,-0.8956111740289762,3.6712691261547414,2.2262786049310566,1,1,1,2,1,2,2,3,1,2,3
-1.4182913121889795,-1.755847619627111,-1.5788243466646226,1.1018834997656402,-0.14277363761008324,0.07016823501782264,3.1051462445943563,1.9623939641920833,0.4016460868776655,-0.40205542021307394,0.5121370866544954,-0.6756519206557811,-1.5749093935207477,0.648958566852425,-0.3045412527852775,0.3536960220458622,2,1,1,2,1,2,1,3,1,2,3
-1.3926813648007863,0.7061705570476571,-1.5406546060668025,-2.037690940751599,-0.2500419354754446,-1.287147408009242,2.807097848133955,-0.030897628562194503,0.594382240333309,0.0287046025459162,-0.5997175733419768,0.1645741286474189,0.09362055707137018,-0.47778979327644944,3.620958118504821,-2.2470805873069604,3,1,1,3,1,3,2,3,1,3,3
-1.3625353803020583,-3.1360953402475933,-1.575506456578608,1.1622089855390876,-0.11283600355301428,-0.19592914199485806,2.975126749746906,0.7560499261547992,-0.5484882957721874,-0.061842325346540876,0.35617412735046317,-0.8932510692665545,0.3415451067655719,-0.414806703031738,-0.4307614094119442,-0.8587393203879093,2,1,1,2,1,2,2,2,1,2,2
-1.3426184098207719,-0.0866987430582994,-1.5449825589791335,-0.9595366970637138,-0.31515853458118576,-2.4381322327442096,3.6909881255384467,1.4148978668908299,0.7803659925076725,2.879373295473065,-0.09050690561841077,0.32686024561992305,1.3983694467702303,0.5786799649551796,-1.4366765153237144,0.23313290099257786,4,2,1,2,3,2,1,2,1,2,2
-1.0699745031177652,-2.2958943599660704,-1.5541379255158885,0.09416090853674494,0.03347722669979728,0.0037851330311219843,3.281308330608934,1.2171430969044013,-0.6563227280683953,-0.5875936780875612,-0.6550692554460117,3.357060748351902,-0.23800412507677302,-0.012160369781771116,-0.36478637720678836,0.21277347566485053,4,2,1,3,2,3,2,3,1,3,3
-1.2829041320942445,-2.155729058158802,-1.5651099367180947,2.3852866948102225,-0.1139526363703367,-2.958039525052365,2.971723607537882,-0.7187348005399267,1.376083431719612,3.4575872709561697,-0.058002251955240856,-0.6291420584938258,1.8217751426603814,-1.6686926959660802,0.018569577555440135,-1.316200292507571,2,1,1,2,1,2,2,2,1,1,2
-1.1712962924786794,-2.0898254588376948,-1.5974886196147824,0.14697094050703188,-0.12811029358061415,0.30721898539254655,1.9559407912542495,0.20656221765061805,-0.20568091391385326,0.22484922505412425,-0.18772309269654647,-0.5602180968116383,1.16688178665257,0.02930503163182487,-1.0461939063697265,0.25425580247781226,4,2,1,2,3,2,1,2,1,2,2
-1.3315836398726753,-1.4686316091246012,-1.537890253341843,-0.5192574680692487,-0.2880657682396689,1.6623257951682244,2.5076988731310768,1.2744881003131543,-0.2594214531167177,-1.4700822739348762,-0.9484847042124305,-0.31033323387892064,-0.2798588149756827,-0.024147144721456314,-0.6533598705153874,-0.1072968437412722,7,2,1,2,3,2,2,2,1,3,3
-1.4195940790846433,1.5887258319975723,-1.56504569499951,-0.08939137685786931,-0.10007774220194457,3.410744045852931,3.094603382127987,2.752700006138708,1.1627720942806836,3.024315736061006,-1.4243201355122685,-0.6327473733951787,0.6026600533964794,1.089002829337468,-0.034466793318938975,-1.6535249038652138,2,1,1,1,1,2,2,2,1,2,3
-0.8785251145854186,-0.5161755347335178,-1.4946311293557353,0.0027231574199911026,-0.08650817027314546,-1.5632636879382555,2.364072753990442,2.047708510350328,0.2904629418553129,-0.32549105877293416,-0.24479281948426448,1.5815752668558738,-0.6506206117255757,-0.2536907539723427,-0.2998240096788552,1.4461450046128956,1,1,1,3,1,3,2,3,1,2,2
-1.3321921978177298,1.8947066559434675,-1.518510023865119,1.42707085804359,-0.2937517248016448,-0.022847975684591695,2.2192962899385993,0.48162969662464583,-0.3120091001700948,4.304345060272183,-0.8589688399207863,1.2390734821789702,-0.5599709836911331,-0.5272657763731363,0.3617149781752548,-0.597252214396564,2,1,1,4,1,4,2,3,1,3,4
-1.4932668804424494,-2.2229603961337334,-1.5348828070698666,0.9106258003586686,-0.19864662323614204,0.04364930223668044,1.8968776658370063,0.6570145830151581,-0.6582785391385795,3.9009860463801407,0.08522306434286453,4.131540648513662,0.22802128797229826,-0.3480542874932809,-0.20578449914402125,0.6811915488417144,2,1,1,4,1,3,3,3,1,2,3
-1.547821610610939,-2.4720368143018954,-1.0971943364289858,2.025406419844369,0.5001857087793388,7.570460641730347,-0.8309742729593149,-0.6845254760811911,4.797043911851142,1.228490819218213,2.464118974735223,-0.18536807872499672,-0.009983408078110803,0.5812165435219255,-1.481943105656774,-0.46028840277353805,1,2,1,1,1,2,1,2,1,2,2
-0.7257617018098922,-1.4109162013215921,-0.9419763149660039,0.07799363773003383,-0.836373173015161,-2.8130961678411133,-0.6899233861453873,-0.7363362423252633,1.4694304502648157,-0.7530512136645894,-0.7477825679072372,0.28417116391857966,-0.3722065705891672,-0.8644160002067581,-1.505526081866094,0.22626496362924528,3,1,1,1,1,3,1,3,1,4,3
-1.4160070840955692,-1.4853774584020774,-1.3238626364066217,0.47066883698945616,0.09004274415997605,1.2515835159298059,-0.3006019700062461,-0.26398213485640815,0.3186329755390034,-0.7383362738105725,-1.2734381600744762,-0.438217204794172,-1.5335708933553647,2.7224894986915644,-0.9486432945796749,-0.23225287492095129,2,2,1,2,1,2,1,3,1,2,3
-1.45857408239787,-2.848253887956442,-1.2056788295381642,1.4663328641694429,0.37555862126880907,5.696966632273828,0.3586778164142172,-0.8085973690080006,6.661940043767493,0.2349164197603772,1.4453705125885092,-0.3366897204952932,-0.6422288609645336,1.1363272661681882,-0.5085750592204786,-1.2300800055003946,4,2,1,1,1,3,1,2,1,1,2
-0.9623666648846869,-0.7264602879044818,-1.0960168058182858,0.014575629176905613,-0.430852080138384,-2.5253138237817345,0.021429009431921418,-0.8157313091228467,0.7950764985617377,0.16520071219406873,-0.6635762716512451,4.161857061270047,-1.2185259655055312,-0.5810091103195588,-0.7560470981209961,-0.06820446517644808,4,3,2,1,1,3,1,4,1,3,3
-1.3523439225996035,-1.8148897245119904,-1.3106744579669083,2.2480029663620695,0.10332373944937563,0.8922205309185977,0.03774677302104119,-0.6891054361383883,0.023216510855806942,1.4547643828865313,0.09152000973641573,-0.29015105080833015,-1.2650905520182913,0.17653056027975006,1.841682967245945,-1.5937306759870473,4,3,3,1,1,2,1,3,4,2,2
-0.9415070466639742,-1.6534769976498565,-0.9336804277504651,0.19611904410671224,0.1974056458386884,-0.45995213475228097,-0.48983166129963296,0.6816312019437247,0.9847622230222661,1.0885653961308686,0.4209164911792996,-0.21640614383885115,-0.6804655374486999,2.42693007255961,-0.4733887496441003,-0.8826199970499361,2,2,1,1,1,3,1,3,1,2,4
-0.9901047149650126,-1.480376892688004,-1.0923593863955565,-0.23054996479601478,-0.11167881768289943,-3.908224423705777,-1.6498691254471742,-0.4888960387904528,0.3275200422810364,-0.23689458939758906,-0.8040241014180016,0.1383253346935988,-0.5826319062262426,0.1844840411711006,-1.178410177973476,-0.10487658477300987,4,3,1,1,1,3,1,1,1,3,3
-1.6274236008910417,-2.8778232363156175,-1.2280119995723981,1.4139594524749,-0.03980644645553862,3.5219336481068617,-1.2880489986214883,-0.6637325226510026,3.772220453567101,0.3753160639478938,-0.24607712556581893,-0.007238819891597642,2.710198496260231,3.6327602883548233,-0.6141882649730381,-1.0301190903562996,0,1,1,1,1,3,1,2,1,1,3
-1.0755839443410993,-0.42812030217429076,-1.1575610018127527,1.4238556108704314,0.46266998110678315,5.329433409801464,1.0260271079602619,-0.439781922917975,5.072975490898983,2.631924105549682,-0.2984677115085121,1.8208396907229023,-0.144492563773836,0.19097619075410116,-0.09888331726825417,-1.7415181416209258,1,1,1,1,1,2,2,4,1,4,3
-0.7413533268626158,-0.4341459064667462,-1.0410255929789773,-2.0978935232701086,-0.42204628961713236,-1.6912704727972907,1.0834751168979029,-0.49723378469046187,0.3772154728682756,1.1112178500804342,0.08979223271455947,1.332457713383897,-0.44827826880640304,-0.2875891175758701,-0.9607087663379212,-0.6641917024815679,3,2,2,1,1,3,1,1,1,2,1
-1.3629213384387933,-1.853741092288789,-1.4519666366479906,0.202260280860026,-0.05446605110261274,1.419477623778984,1.6076735822547763,-0.8148507032867779,3.6629643767064333,1.5397679056689744,0.15950356427261447,4.290423273071305,-1.114270302781161,-0.7266548387025783,0.31119905123709757,-0.764864451479372,5,1,1,1,1,3,3,1,1,1,3
-1.2349213558611214,-1.4685711272245496,-0.6791946344592716,-0.4849923582256583,0.22626585494566281,-0.8756100969369994,0.0027874647305169645,1.226081300678114,-0.12881043232288447,-0.6700322911750598,-0.3946680300389786,-0.13166716311024582,-0.2516920174998394,-0.606880296287046,-0.14354564349779858,-0.7775574525733325,5,1,1,3,2,4,1,2,1,2,4
-1.2801813904758024,0.6061735677368664,-0.5648673088266174,-0.07900972148506116,-0.03805382607255249,-0.08005921120888912,-0.16815571601998466,-0.6123145981733221,-0.7982292934272297,-1.2098512605045648,-0.9234586562072157,0.3593362513370344,0.5491811301505692,-0.4691717469006399,-0.3770754594774368,-0.054697827964361095,2,2,1,2,1,2,1,2,1,2,2
-1.3652141299624767,0.4789399799772176,-0.5114437346497327,-0.017245719355762797,0.43373026372409507,-1.1192039399497509,0.17418295137609058,-0.5883232632768545,0.34252752253111596,0.4513711329171713,0.19498741349042845,-0.38574845263222757,-1.4518265299026267,-1.3444442334570013,2.9274447280895117,-2.130489430847993,2,2,1,3,2,4,1,3,1,3,3
-0.9819028053142131,-0.4956770086880522,-0.2158593128383303,2.09247127892711,0.22523222935365517,-2.5356518760130404,-0.24883523568593088,-0.252757724260887,1.222149748759906,1.064490598949935,3.728524384246247,-0.15477378917205054,1.1442128570818142,-0.60001971231754,-1.1194436018038927,-0.7432727753324058,6,2,1,2,3,2,1,3,1,2,2
-0.7337893577119727,1.058050014541009,-0.01020752520134741,-2.259402122095488,-0.22494718420028648,-0.6568212397829934,-0.7562784942489318,-0.40953994196591664,-1.1025989096198225,-0.530333473909716,5.9842291918802,0.2784674026726382,-0.34328427390911503,-0.5384963132029063,-0.3551485839278298,-0.24436375339429506,7,3,1,3,4,3,1,3,1,2,2
-0.5593582253280514,0.4961423703892318,-0.098083332250144,0.6781925759107681,0.10247536759502483,-1.6261301309835228,-0.8146297966210126,-0.7980998759847737,0.8666559026665526,-1.0927754802326628,-0.16314077669265223,-0.1409789110664136,0.986945637152864,-1.2280102294329107,-1.0900176869772686,-0.2150967521382636,1,2,1,2,2,3,1,3,1,3,3
-1.222257589771352,-0.9881045594294704,-0.7960277485882693,0.7594634292473611,0.5013709550946092,0.9943264095035145,-0.5460681007765806,-0.9261875187787937,1.7419848057990155,-0.7137153202225193,1.3161749588783507,0.004532254124942676,4.6058644159873845,-1.350171109530541,-0.549940260916499,-0.7326043361649685,5,2,1,1,2,1,1,1,1,2,1
-1.3681615473956947,0.15576034113280993,-0.7881131517891917,0.7312695404518557,0.1571185781917314,1.1199658528566674,-0.5323042385307549,-0.7683421339626325,-0.025919103702132205,-0.4919484874589266,-0.7335876324416876,0.16539967407130862,-1.4308442840067472,-0.9975637034180521,-0.9879886792081617,-0.1693871245144301,5,2,1,2,2,2,1,2,1,2,3
-1.0220023036518353,0.5012261671831844,-0.6091070965698939,1.9399038153039123,-0.2603507369066311,-1.454089401510069,-0.10186907931257026,-0.05675154456641691,0.2877449185602687,2.935198433662303,0.11219341708265006,1.032815020721945,0.22583478236511503,0.5091268263494348,-0.7086830368797257,-1.0098215041013,1,1,1,2,2,2,1,2,1,2,2
0.25464886223799366,-0.7493382028105839,0.5563717036382885,-0.21385242778383887,0.9508189698819025,3.546345215380763,-0.4594508805098812,1.0444209675642486,2.0397782379061247,-0.4867792020780904,-1.104038147290542,1.7120357964783501,-0.40984244586318364,0.6334353443646087,-0.46424364523890244,-1.4611342006251455,2,2,1,2,2,3,2,4,1,3,4
0.17928317660814513,0.3305098598358314,0.01577955629920504,1.5407466556795513,-0.5392825408389037,1.7213905784557697,0.734763480601996,-0.25904357431175257,0.8565316918210353,0.06401238888869673,-0.4565156304644642,1.4219598983146042,-1.7622158224076063,-0.7066928297686187,0.007953878808294138,-1.370567668193977,5,2,1,2,4,2,2,3,1,2,2
-0.877518737310995,-0.14704523950151951,0.0600521091282229,-0.0360680173521043,0.07902413055385381,0.9900624384433709,2.197247722592107,-0.2517148155937286,3.2349843760260826,-0.4523519398316877,-0.6837639462755787,4.59827637979366,0.7763848433399854,-0.905477860428407,-0.20220870092870205,0.2527154761136013,0,1,1,3,1,2,1,3,1,2,2
-1.399230495055932,0.054807488366912176,-1.5159269842344654,1.2193247209169542,-0.1267477473686927,-1.9601233539071925,1.7156386166155646,-0.6482819713673783,0.7614969049161172,-0.31331402585695384,1.16198368924644,-0.12154681546553174,1.0777715090801934,-1.1069114724994857,0.9153532912248554,-1.4270275960520482,3,1,1,3,2,3,2,3,1,4,3
-1.3760089416668302,0.2537138397719688,-1.528547639365774,0.4757022980183458,-0.09914743221489512,-0.08154711827125465,1.4169015374135276,-0.7376364295131388,-1.02921909588451,-0.607901120440948,0.6244749405190922,0.23590389282036522,-0.4232808062868368,-1.1975508002096455,1.2595996834956726,-0.5510562452547161,6,2,1,3,2,3,1,3,1,4,3
-1.4147075486051177,-1.7505996485272786,-1.4988240320877013,0.8334414080478695,-0.03771931078515747,-0.08192697925757389,1.2465991027425387,-0.6613661480326051,-1.1924225389347607,-0.6390837555181972,-0.20395423389669257,-0.7588158900221528,2.360948101177132,-0.4044765759208373,-0.5556514714856394,0.11567764046551744,4,2,1,3,1,3,1,3,1,4,4
-1.3130771680837365,-0.2632551643446038,-1.417028674384155,-0.190343782860227,-0.22847263777226692,-1.5178794579401849,1.2625309831446256,-0.6850312385772696,0.16654352814601836,-0.274616212865283,-0.6317667685572597,-0.5128807148073138,0.5576939496172169,-0.5109675804594727,-0.9729645909343945,0.5296410185308179,5,2,1,3,2,3,1,3,1,4,4
-1.4194631272608802,0.1866616969713528,-1.3863731801331682,-0.5871424724323979,0.19754521749788848,1.0887281227174488,1.3827249449482306,-0.6517501161540448,-0.9192232939550379,0.26091663240422996,0.641526635003505,-0.1248352103465212,-0.8557163333794803,-0.6878901093686122,-0.6122859424186408,0.4713405660321255,6,4,1,4,3,4,2,4,1,4,3
-0.5018576670608317,-1.0425113745673487,-1.4020595133906177,-1.047267240119284,-0.5669581051590702,-1.1957346916404716,1.1660422048361263,4.635948951875881,0.13128971835139264,-1.807160478636999,1.6414101512888506,-2.712653862579368,0.1523199283036344,3.1355458296530627,0.4637173581645193,1.0242304229774415,2,1,1,3,1,3,2,4,1,4,4
-1.3939130018469394,-1.6033099185653843,-1.5655448420566245,-0.3883908992431384,-0.07398074976154179,-0.4820255204423784,1.7275268759562745,-0.2091490580731366,-1.1669637581516605,-0.6606574537299233,-0.6114213914882715,-0.4819708879774911,1.6744186743428573,-0.24566682646076923,-0.28903348546088203,-0.17535841133336977,2,1,1,2,1,2,1,3,1,3,3
-1.314743584003848,1.4372065635488604,-1.4713609303392323,-1.6540749299909214,-0.060496891424085375,0.7245499548082059,1.8514343679721197,-0.6853730816729969,-0.6995429780258783,0.005760881493664814,-0.00010138534748996502,-0.050869467899074754,-2.278017128796818,-1.9272689080939271,-0.6343955539732102,0.6943164622389956,4,1,1,2,1,2,1,3,1,3,3
-1.4642679423567941,-1.2491436244526155,-1.45219692320467,1.4392126279058288,-0.12058585261980705,-2.276966134032084,2.1027731285592735,-0.5521242405042802,3.8807195384405895,0.314891311087761,0.27416795081140977,-0.6989597743794101,-0.594265029413043,-0.533286294940465,0.033524980333876075,0.43460773349243503,3,1,1,2,2,3,2,4,1,3,3
-1.4707358870251734,-0.4212688308105055,-1.5223795872839423,0.07092509818462372,-0.08905336098698047,-1.726659187484517,0.9509100932646644,-0.7179304076308075,0.4397616517953357,1.358117559618694,0.7871098098528483,1.4875590320240724,0.23505828945475954,-0.8485876637182996,-1.0631401795471191,0.4388808994820446,3,2,1,2,1,3,1,3,1,4,3
-1.4406071419823498,0.45330526295324913,-1.5164424456318908,-0.25050581004857525,-0.15259834008597328,-0.1337243711246667,0.7049425468187437,-0.5181162864703556,-0.3002623264557859,1.270288053723409,1.2756222836730517,4.907961058425143,-1.2869896425119642,-1.0012037513974192,-0.25818674707091505,-0.23607489322406455,3,3,1,3,3,2,1,3,1,3,4
-1.5249430231997925,-0.21520786662704525,-1.5525697654710648,-1.3936832274228457,-0.17178720224937144,-0.4450950643790668,0.6655392955281777,0.5968856420691138,0.862105399993394,-1.4666500646818317,-0.6253314912177819,0.878375646498179,-1.5848867677308338,-0.9839267002277263,-0.008798687768217756,-0.9437310732851314,2,1,1,3,1,3,1,3,1,4,4
-1.4718940244261471,-1.1498739672722145,-1.3910212570602098,-1.2731104622905511,-0.1411080920117849,0.6530355662132076,1.6874017232931078,-0.22351303892301252,0.2569241650450095,-0.5575847392718636,1.0859187807681328,-0.32060489091632827,3.6254517795209495,-0.11772591865357687,0.07084164499140941,0.9651054381852253,2,2,1,1,1,1,1,2,1,1,2
-1.4031781400621284,-0.6239538709215698,-1.3083831085899025,-0.3240279683799683,-0.006002029187365924,-0.4887766690398391,1.4981539495229372,-0.5015436544277418,-0.3868279750267527,-0.7467177863445833,-1.2061686967333312,-0.12209501108667113,1.1139063485208283,-0.7941755103512743,1.1320422305755091,-0.8233778940167532,4,2,1,1,2,1,1,2,1,1,2
